"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23111","US03: Simulação de navegação humana aos Guias","","2026-05-07","passed","2026-05-07","","iscteiul.ista.blackbattleship.UserStory3Test","iscteiul.ista.blackbattleship.UserStory3Test","testUserStory3"
